Index,Angle,Y
21.768,326.51,1816
21.770,326.54,1816
21.771,326.57,1815
21.773,326.60,1815
21.775,326.63,1814
21.777,326.66,1814
21.779,326.69,1813
21.781,326.72,1813
21.783,326.75,1813
21.785,326.78,1812
21.787,326.81,1812
21.789,326.84,1811
21.791,326.87,1811
21.793,326.89,1810
21.795,326.92,1810
21.797,326.95,1809
21.799,326.98,1809
21.801,327.01,1808
21.803,327.04,1808
21.805,327.07,1808
21.807,327.10,1807
21.809,327.13,1807
21.811,327.16,1806
21.813,327.19,1806
21.814,327.22,1805
21.816,327.25,1805
21.818,327.28,1804
21.820,327.30,1804
21.822,327.33,1803
21.824,327.36,1803
21.826,327.39,1802
21.828,327.42,1801
21.830,327.45,1801
21.832,327.48,1800
21.834,327.51,1800
21.836,327.54,1799
21.838,327.57,1799
21.840,327.60,1798
21.842,327.63,1797
21.844,327.66,1797
21.846,327.69,1796
21.848,327.71,1796
21.850,327.74,1795
21.852,327.77,1794
21.854,327.80,1794
21.855,327.83,1793
21.857,327.86,1793
21.859,327.89,1792
21.861,327.92,1791
21.863,327.95,1791
21.865,327.98,1790
21.867,328.01,1789
21.869,328.04,1789
21.871,328.07,1788
21.873,328.10,1787
21.875,328.13,1787
21.877,328.15,1786
21.879,328.18,1785
21.881,328.21,1785
21.883,328.24,1784
21.885,328.27,1783
21.887,328.30,1783
21.889,328.33,1782
21.891,328.36,1781
21.893,328.39,1781
21.895,328.42,1780
21.896,328.45,1779
21.898,328.48,1778
21.900,328.51,1778
21.902,328.54,1777
21.904,328.56,1776
21.906,328.59,1775
21.908,328.62,1775
21.910,328.65,1774
21.912,328.68,1773
21.914,328.71,1772
21.916,328.74,1772
21.918,328.77,1771
21.920,328.80,1770
21.922,328.83,1769
21.924,328.86,1768
21.926,328.89,1768
21.928,328.92,1767
21.930,328.95,1766
21.932,328.97,1765
21.934,329.00,1764
21.936,329.03,1764
21.938,329.06,1763
21.939,329.09,1762
21.941,329.12,1761
21.943,329.15,1760
21.945,329.18,1759
21.947,329.21,1759
21.949,329.24,1758
21.951,329.27,1757
21.953,329.30,1756
21.955,329.33,1755
21.957,329.36,1754
21.959,329.38,1753
21.961,329.41,1752
21.963,329.44,1751
21.965,329.47,1751
21.967,329.50,1750
21.969,329.53,1749
21.971,329.56,1748
21.973,329.59,1747
21.975,329.62,1746
21.977,329.65,1745
21.979,329.68,1744
21.980,329.71,1743
21.982,329.74,1742
21.984,329.77,1741
21.986,329.79,1740
21.988,329.82,1739
21.990,329.85,1738
21.992,329.88,1737
21.994,329.91,1736
21.996,329.94,1735
21.998,329.97,1734
22.000,330.00,1505
22.002,330.03,1506
22.004,330.06,1508
22.006,330.09,1509
22.008,330.12,1511
22.010,330.15,1512
22.012,330.18,1514
22.014,330.21,1516
22.016,330.23,1517
22.018,330.26,1519
22.020,330.29,1520
22.021,330.32,1522
22.023,330.35,1523
22.025,330.38,1525
22.027,330.41,1526
22.029,330.44,1528
22.031,330.47,1529
22.033,330.50,1531
22.035,330.53,1532
22.037,330.56,1533
22.039,330.59,1535
22.041,330.62,1536
22.043,330.64,1538
22.045,330.67,1539
22.047,330.70,1541
22.049,330.73,1542
22.051,330.76,1544
22.053,330.79,1545
22.055,330.82,1546
22.057,330.85,1548
22.059,330.88,1549
22.061,330.91,1551
22.063,330.94,1552
22.064,330.97,1553
22.066,331.00,1555
22.068,331.03,1556
22.070,331.05,1558
22.072,331.08,1559
22.074,331.11,1560
22.076,331.14,1562
22.078,331.17,1563
22.080,331.20,1565
22.082,331.23,1566
22.084,331.26,1567
22.086,331.29,1569
22.088,331.32,1570
22.090,331.35,1571
22.092,331.38,1573
22.094,331.41,1574
22.096,331.44,1575
22.098,331.46,1576
22.100,331.49,1578
22.102,331.52,1579
22.104,331.55,1580
22.105,331.58,1582
22.107,331.61,1583
22.109,331.64,1584
22.111,331.67,1586
22.113,331.70,1587
22.115,331.73,1588
22.117,331.76,1589
22.119,331.79,1590
22.121,331.82,1592
22.123,331.85,1593
22.125,331.88,1594
22.127,331.90,1595
22.129,331.93,1597
22.131,331.96,1598
22.133,331.99,1599
22.135,332.02,1600
22.137,332.05,1602
22.139,332.08,1603
22.141,332.11,1604
22.143,332.14,1605
22.145,332.17,1606
22.146,332.20,1607
22.148,332.23,1609
22.150,332.26,1610
22.152,332.29,1611
22.154,332.31,1612
22.156,332.34,1613
22.158,332.37,1614
22.160,332.40,1615
22.162,332.43,1617
22.164,332.46,1618
22.166,332.49,1619
22.168,332.52,1620
22.170,332.55,1621
22.172,332.58,1622
22.174,332.61,1623
22.176,332.64,1624
22.178,332.67,1625
22.180,332.70,1627
22.182,332.72,1628
22.184,332.75,1629
22.186,332.78,1630
22.188,332.81,1631
22.189,332.84,1632
22.191,332.87,1633
22.193,332.90,1634
22.195,332.93,1635
22.197,332.96,1636
22.199,332.99,1637
22.201,333.02,1638
22.203,333.05,1639
22.205,333.08,1640
22.207,333.11,1641
22.209,333.13,1642
22.211,333.16,1643
22.213,333.19,1644
22.215,333.22,1645
22.217,333.25,1646
22.219,333.28,1647
22.221,333.31,1648
22.223,333.34,1649
22.225,333.37,1650
22.227,333.40,1651
22.229,333.43,1652
22.230,333.46,1653
22.232,333.49,1654
22.234,333.52,1655
22.236,333.54,1656
22.238,333.57,1657
22.240,333.60,1658
22.242,333.63,1659
22.244,333.66,1660
22.246,333.69,1660
22.248,333.72,1662
22.250,333.75,1662
22.252,333.78,1663
22.254,333.81,1664
22.256,333.84,1665
22.258,333.87,1666
22.260,333.90,1667
22.262,333.93,1668
22.264,333.96,1669
22.266,333.98,1669
22.268,334.01,1670
22.270,334.04,1671
22.271,334.07,1672
22.273,334.10,1673
22.275,334.13,1674
22.277,334.16,1674
22.279,334.19,1675
22.281,334.22,1676
22.283,334.25,1677
22.285,334.28,1678
22.287,334.31,1679
22.289,334.34,1679
22.291,334.37,1680
22.293,334.39,1681
22.295,334.42,1682
22.297,334.45,1683
22.299,334.48,1683
22.301,334.51,1684
22.303,334.54,1685
22.305,334.57,1686
22.307,334.60,1686
22.309,334.63,1687
22.311,334.66,1688
22.313,334.69,1689
22.314,334.72,1689
22.316,334.75,1690
22.318,334.78,1691
22.320,334.80,1691
22.322,334.83,1692
22.324,334.86,1693
22.326,334.89,1694
22.328,334.92,1694
22.330,334.95,1695
22.332,334.98,1696
22.334,335.01,1696
22.336,335.04,1697
22.338,335.07,1698
22.340,335.10,1698
22.342,335.13,1699
22.344,335.16,1700
22.346,335.19,1700
22.348,335.21,1701
22.350,335.24,1702
22.352,335.27,1702
22.354,335.30,1703
22.355,335.33,1703
22.357,335.36,1704
22.359,335.39,1705
22.361,335.42,1705
22.363,335.45,1706
22.365,335.48,1707
22.367,335.51,1707
22.369,335.54,1708
22.371,335.57,1708
22.373,335.60,1709
22.375,335.63,1709
22.377,335.65,1710
22.379,335.68,1711
22.381,335.71,1711
22.383,335.74,1712
22.385,335.77,1712
22.387,335.80,1713
22.389,335.83,1713
22.391,335.86,1714
22.393,335.89,1714
22.395,335.92,1715
22.396,335.95,1715
22.398,335.98,1716
22.400,336.01,1716
22.402,336.04,1717
22.404,336.06,1717
22.406,336.09,1718
22.408,336.12,1718
22.410,336.15,1719
22.412,336.18,1719
22.414,336.21,1720
22.416,336.24,1720
22.418,336.27,1721
22.420,336.30,1721
22.422,336.33,1722
22.424,336.36,1722
22.426,336.39,1723
22.428,336.42,1723
22.430,336.45,1724
22.432,336.47,1724
22.434,336.50,1724
22.436,336.53,1725
22.438,336.56,1725
22.439,336.59,1726
22.441,336.62,1726
22.443,336.65,1726
22.445,336.68,1727
22.447,336.71,1727
22.449,336.74,1727
22.451,336.77,1728
22.453,336.80,1728
22.455,336.83,1729
22.457,336.86,1729
22.459,336.88,1729
22.461,336.91,1730
22.463,336.94,1730
22.465,336.97,1730
22.467,337.00,1731
22.469,337.03,1731
22.471,337.06,1731
22.473,337.09,1732
22.475,337.12,1732
22.477,337.15,1732
22.479,337.18,1733
22.480,337.21,1733
22.482,337.24,1733
22.484,337.27,1733
22.486,337.29,1734
22.488,337.32,1734
22.490,337.35,1734
22.492,337.38,1735
22.494,337.41,1735
22.496,337.44,1735
22.498,337.47,1735
22.500,337.50,1736
22.502,337.53,1736
22.504,337.56,1736
22.506,337.59,1736
22.508,337.62,1737
22.510,337.65,1737
22.512,337.68,1737
22.514,337.71,1737
22.516,337.73,1737
22.518,337.76,1738
22.520,337.79,1738
22.521,337.82,1738
22.523,337.85,1738
22.525,337.88,1738
22.527,337.91,1739
22.529,337.94,1739
22.531,337.97,1739
22.533,338.00,1739
22.535,338.03,1739
22.537,338.06,1739
22.539,338.09,1740
22.541,338.12,1740
22.543,338.14,1740
22.545,338.17,1740
22.547,338.20,1740
22.549,338.23,1740
22.551,338.26,1740
22.553,338.29,1740
22.555,338.32,1741
22.557,338.35,1741
22.559,338.38,1741
22.561,338.41,1741
22.563,338.44,1741
22.564,338.47,1741
22.566,338.50,1741
22.568,338.53,1741
22.570,338.55,1741
22.572,338.58,1741
22.574,338.61,1741
22.576,338.64,1741
22.578,338.67,1741
22.580,338.70,1741
22.582,338.73,1742
22.584,338.76,1741
22.586,338.79,1742
22.588,338.82,1742
22.590,338.85,1742
22.592,338.88,1742
22.594,338.91,1742
22.596,338.94,1742
22.598,338.96,1742
22.600,338.99,1742
22.602,339.02,1742
22.604,339.05,1742
22.605,339.08,1741
22.607,339.11,1742
22.609,339.14,1741
22.611,339.17,1741
22.613,339.20,1742
22.615,339.23,1741
22.617,339.26,1742
22.619,339.29,1741
22.621,339.32,1741
22.623,339.35,1741
22.625,339.38,1741
22.627,339.40,1741
22.629,339.43,1741
22.631,339.46,1741
22.633,339.49,1741
22.635,339.52,1741
22.637,339.55,1740
22.639,339.58,1740
22.641,339.61,1740
22.643,339.64,1740
22.645,339.67,1740
22.646,339.70,1740
22.648,339.73,1740
22.650,339.76,1739
22.652,339.79,1739
22.654,339.81,1739
22.656,339.84,1739
22.658,339.87,1739
22.660,339.90,1739
22.662,339.93,1738
22.664,339.96,1738
22.666,339.99,1738
22.668,340.02,1738
22.670,340.05,1738
22.672,340.08,1738
22.674,340.11,1737
22.676,340.14,1737
22.678,340.17,1737
22.680,340.20,1737
22.682,340.22,1736
22.684,340.25,1736
22.686,340.28,1736
22.688,340.31,1736
22.689,340.34,1736
22.691,340.37,1735
22.693,340.40,1735
22.695,340.43,1735
22.697,340.46,1735
22.699,340.49,1734
22.701,340.52,1734
22.703,340.55,1734
22.705,340.58,1733
22.707,340.61,1733
22.709,340.63,1733
22.711,340.66,1733
22.713,340.69,1732
22.715,340.72,1732
22.717,340.75,1732
22.719,340.78,1731
22.721,340.81,1731
22.723,340.84,1731
22.725,340.87,1730
22.727,340.90,1730
22.729,340.93,1730
22.730,340.96,1729
22.732,340.99,1729
22.734,341.02,1729
22.736,341.04,1728
22.738,341.07,1728
22.740,341.10,1727
22.742,341.13,1727
22.744,341.16,1727
22.746,341.19,1726
22.748,341.22,1726
22.750,341.25,1725
22.752,341.28,1725
22.754,341.31,1725
22.756,341.34,1724
22.758,341.37,1724
22.760,341.40,1723
22.762,341.43,1723
22.764,341.46,1722
22.766,341.48,1722
22.768,341.51,1722
22.770,341.54,1721
22.771,341.57,1721
22.773,341.60,1721
22.775,341.63,1720
22.777,341.66,1719
22.779,341.69,1719
22.781,341.72,1718
22.783,341.75,1718
22.785,341.78,1717
22.787,341.81,1717
22.789,341.84,1716
22.791,341.87,1716
22.793,341.89,1715
22.795,341.92,1715
22.797,341.95,1714
22.799,341.98,1714
22.801,342.01,1713
22.803,342.04,1713
22.805,342.07,1712
22.807,342.10,1712
22.809,342.13,1711
22.811,342.16,1710
22.813,342.19,1710
22.814,342.22,1709
22.816,342.25,1709
22.818,342.28,1708
22.820,342.30,1708
22.822,342.33,1707
22.824,342.36,1706
22.826,342.39,1706
22.828,342.42,1705
22.830,342.45,1705
22.832,342.48,1704
22.834,342.51,1703
22.836,342.54,1703
22.838,342.57,1702
22.840,342.60,1701
22.842,342.63,1701
22.844,342.66,1700
22.846,342.69,1700
22.848,342.71,1699
22.850,342.74,1698
22.852,342.77,1698
22.854,342.80,1697
22.855,342.83,1696
22.857,342.86,1696
22.859,342.89,1695
22.861,342.92,1694
22.863,342.95,1693
22.865,342.98,1693
22.867,343.01,1692
22.869,343.04,1691
22.871,343.07,1691
22.873,343.10,1690
22.875,343.13,1689
22.877,343.15,1689
22.879,343.18,1688
22.881,343.21,1687
22.883,343.24,1686
22.885,343.27,1685
22.887,343.30,1685
22.889,343.33,1684
22.891,343.36,1683
22.893,343.39,1682
22.895,343.42,1682
22.896,343.45,1681
22.898,343.48,1680
22.900,343.51,1679
22.902,343.54,1678
22.904,343.56,1678
22.906,343.59,1677
22.908,343.62,1676
22.910,343.65,1675
22.912,343.68,1674
22.914,343.71,1673
22.916,343.74,1673
22.918,343.77,1672
22.920,343.80,1671
22.922,343.83,1670
22.924,343.86,1669
22.926,343.89,1668
22.928,343.92,1667
22.930,343.95,1667
22.932,343.97,1666
22.934,344.00,1665
22.936,344.03,1664
22.938,344.06,1663
22.939,344.09,1662
22.941,344.12,1661
22.943,344.15,1660
22.945,344.18,1659
22.947,344.21,1659
22.949,344.24,1658
22.951,344.27,1657
22.953,344.30,1656
22.955,344.33,1655
22.957,344.36,1654
22.959,344.38,1653
22.961,344.41,1652
22.963,344.44,1651
22.965,344.47,1650
22.967,344.50,1649
22.969,344.53,1648
22.971,344.56,1647
22.973,344.59,1646
22.975,344.62,1645
22.977,344.65,1644
22.979,344.68,1643
22.980,344.71,1642
22.982,344.74,1641
22.984,344.77,1641
22.986,344.79,1640
22.988,344.82,1639
22.990,344.85,1638
22.992,344.88,1636
22.994,344.91,1635
22.996,344.94,1634
22.998,344.97,1633
23.000,345.00,1470
23.002,345.03,1472
23.004,345.06,1473
23.006,345.09,1475
23.008,345.12,1476
23.010,345.15,1478
23.012,345.18,1479
23.014,345.21,1481
23.016,345.23,1482
23.018,345.26,1484
23.020,345.29,1485
23.021,345.32,1487
23.023,345.35,1488
23.025,345.38,1489
23.027,345.41,1491
23.029,345.44,1492
23.031,345.47,1494
23.033,345.50,1495
23.035,345.53,1496
23.037,345.56,1498
23.039,345.59,1499
23.041,345.62,1501
23.043,345.64,1502
23.045,345.67,1503
23.047,345.70,1505
23.049,345.73,1506
23.051,345.76,1507
23.053,345.79,1509
23.055,345.82,1510
23.057,345.85,1512
23.059,345.88,1513
23.061,345.91,1514
23.063,345.94,1516
23.064,345.97,1517
23.066,346.00,1518
23.068,346.03,1519
23.070,346.05,1521
23.072,346.08,1522
23.074,346.11,1523
23.076,346.14,1525
23.078,346.17,1526
23.080,346.20,1527
23.082,346.23,1528
23.084,346.26,1530
23.086,346.29,1531
23.088,346.32,1532
23.090,346.35,1534
23.092,346.38,1535
23.094,346.41,1536
23.096,346.44,1537
23.098,346.46,1539
23.100,346.49,1540
23.102,346.52,1541
23.104,346.55,1542
23.105,346.58,1543
23.107,346.61,1545
23.109,346.64,1546
23.111,346.67,1547
23.113,346.70,1548
23.115,346.73,1549
23.117,346.76,1551
23.119,346.79,1552
23.121,346.82,1553
23.123,346.85,1554
23.125,346.88,1555
23.127,346.90,1556
23.129,346.93,1558
23.131,346.96,1559
23.133,346.99,1560
23.135,347.02,1561
23.137,347.05,1562
23.139,347.08,1563
23.141,347.11,1564
23.143,347.14,1565
23.145,347.17,1567
23.146,347.20,1568
23.148,347.23,1569
23.150,347.26,1570
23.152,347.29,1571
23.154,347.31,1572
23.156,347.34,1573
23.158,347.37,1574
23.160,347.40,1575
23.162,347.43,1576
23.164,347.46,1577
23.166,347.49,1578
23.168,347.52,1579
23.170,347.55,1581
23.172,347.58,1582
23.174,347.61,1583
23.176,347.64,1584
23.178,347.67,1585
23.180,347.70,1586
23.182,347.72,1587
23.184,347.75,1588
23.186,347.78,1589
23.188,347.81,1590
23.189,347.84,1591
23.191,347.87,1592
23.193,347.90,1593
23.195,347.93,1594
23.197,347.96,1595
23.199,347.99,1596
23.201,348.02,1597
23.203,348.05,1598
23.205,348.08,1598
23.207,348.11,1599
23.209,348.13,1600
23.211,348.16,1601
23.213,348.19,1602
23.215,348.22,1603
23.217,348.25,1604
23.219,348.28,1605
23.221,348.31,1606
23.223,348.34,1607
23.225,348.37,1608
23.227,348.40,1609
23.229,348.43,1609
23.230,348.46,1610
23.232,348.49,1611
23.234,348.52,1612
23.236,348.54,1613
23.238,348.57,1614
23.240,348.60,1615
23.242,348.63,1616
23.244,348.66,1616
23.246,348.69,1617
23.248,348.72,1618
23.250,348.75,1619
23.252,348.78,1620
23.254,348.81,1620
23.256,348.84,1621
23.258,348.87,1622
23.260,348.90,1623
23.262,348.93,1624
23.264,348.96,1625
23.266,348.98,1625
23.268,349.01,1626
23.270,349.04,1627
23.271,349.07,1628
23.273,349.10,1628
23.275,349.13,1629
23.277,349.16,1630
23.279,349.19,1631
23.281,349.22,1631
23.283,349.25,1632
23.285,349.28,1633
23.287,349.31,1634
23.289,349.34,1634
23.291,349.37,1635
23.293,349.39,1636
23.295,349.42,1637
23.297,349.45,1637
23.299,349.48,1638
23.301,349.51,1639
23.303,349.54,1639
23.305,349.57,1640
23.307,349.60,1641
23.309,349.63,1641
23.311,349.66,1642
23.313,349.69,1643
23.314,349.72,1643
23.316,349.75,1644
23.318,349.78,1645
23.320,349.80,1645
23.322,349.83,1646
23.324,349.86,1647
23.326,349.89,1647
23.328,349.92,1648
23.330,349.95,1649
23.332,349.98,1649
23.334,350.01,1650
23.336,350.04,1650
23.338,350.07,1651
23.340,350.10,1652
23.342,350.13,1652
23.344,350.16,1653
23.346,350.19,1653
23.348,350.21,1654
23.350,350.24,1654
23.352,350.27,1655
23.354,350.30,1656
23.355,350.33,1656
23.357,350.36,1657
23.359,350.39,1657
23.361,350.42,1658
23.363,350.45,1658
23.365,350.48,1659
23.367,350.51,1659
23.369,350.54,1660
23.371,350.57,1660
23.373,350.60,1661
23.375,350.63,1661
23.377,350.65,1662
23.379,350.68,1662
23.381,350.71,1663
23.383,350.74,1663
23.385,350.77,1664
23.387,350.80,1664
23.389,350.83,1665
23.391,350.86,1665
23.393,350.89,1666
23.395,350.92,1666
23.396,350.95,1667
23.398,350.98,1667
23.400,351.01,1668
23.402,351.04,1668
23.404,351.06,1668
23.406,351.09,1669
23.408,351.12,1669
23.410,351.15,1670
23.412,351.18,1670
23.414,351.21,1670
23.416,351.24,1671
23.418,351.27,1671
23.420,351.30,1672
23.422,351.33,1672
23.424,351.36,1672
23.426,351.39,1673
23.428,351.42,1673
23.430,351.45,1674
23.432,351.47,1674
23.434,351.50,1674
23.436,351.53,1675
23.438,351.56,1675
23.439,351.59,1675
23.441,351.62,1676
23.443,351.65,1676
23.445,351.68,1676
23.447,351.71,1676
23.449,351.74,1677
23.451,351.77,1677
23.453,351.80,1677
23.455,351.83,1678
23.457,351.86,1678
23.459,351.88,1678
23.461,351.91,1679
23.463,351.94,1679
23.465,351.97,1679
23.467,352.00,1679
23.469,352.03,1680
23.471,352.06,1680
23.473,352.09,1680
23.475,352.12,1680
23.477,352.15,1681
23.479,352.18,1681
23.480,352.21,1681
23.482,352.24,1681
23.484,352.27,1681
23.486,352.29,1682
23.488,352.32,1682
23.490,352.35,1682
23.492,352.38,1682
23.494,352.41,1683
23.496,352.44,1683
23.498,352.47,1683
23.500,352.50,1683
23.502,352.53,1683
23.504,352.56,1683
23.506,352.59,1684
23.508,352.62,1684
23.510,352.65,1684
23.512,352.68,1684
23.514,352.71,1684
23.516,352.73,1684
23.518,352.76,1684
23.520,352.79,1685
23.521,352.82,1685
23.523,352.85,1685
23.525,352.88,1685
23.527,352.91,1685
23.529,352.94,1685
23.531,352.97,1685
23.533,353.00,1685
23.535,353.03,1685
23.537,353.06,1686
23.539,353.09,1686
23.541,353.12,1686
23.543,353.14,1686
23.545,353.17,1686
23.547,353.20,1686
23.549,353.23,1686
23.551,353.26,1686
23.553,353.29,1686
23.555,353.32,1686
23.557,353.35,1686
23.559,353.38,1686
23.561,353.41,1686
23.563,353.44,1686
23.564,353.47,1686
23.566,353.50,1686
23.568,353.53,1686
23.570,353.55,1686
23.572,353.58,1686
23.574,353.61,1686
23.576,353.64,1686
23.578,353.67,1686
23.580,353.70,1686
23.582,353.73,1686
23.584,353.76,1686
23.586,353.79,1686
23.588,353.82,1686
23.590,353.85,1686
23.592,353.88,1686
23.594,353.91,1686
23.596,353.94,1686
23.598,353.96,1686
23.600,353.99,1685
23.602,354.02,1685
23.604,354.05,1685
23.605,354.08,1685
23.607,354.11,1685
23.609,354.14,1685
23.611,354.17,1685
23.613,354.20,1685
23.615,354.23,1685
23.617,354.26,1685
23.619,354.29,1684
23.621,354.32,1684
23.623,354.35,1684
23.625,354.38,1684
23.627,354.40,1684
23.629,354.43,1684
23.631,354.46,1683
23.633,354.49,1683
23.635,354.52,1683
23.637,354.55,1683
23.639,354.58,1683
23.641,354.61,1683
23.643,354.64,1682
23.645,354.67,1682
23.646,354.70,1682
23.648,354.73,1682
23.650,354.76,1682
23.652,354.79,1681
23.654,354.81,1681
23.656,354.84,1681
23.658,354.87,1681
23.660,354.90,1680
23.662,354.93,1680
23.664,354.96,1680
23.666,354.99,1680
23.668,355.02,1679
23.670,355.05,1679
23.672,355.08,1679
23.674,355.11,1679
23.676,355.14,1678
23.678,355.17,1678
23.680,355.20,1678
23.682,355.22,1677
23.684,355.25,1677
23.686,355.28,1677
23.688,355.31,1677
23.689,355.34,1676
23.691,355.37,1676
23.693,355.40,1676
23.695,355.43,1675
23.697,355.46,1675
23.699,355.49,1675
23.701,355.52,1674
23.703,355.55,1674
23.705,355.58,1674
23.707,355.61,1673
23.709,355.63,1673
23.711,355.66,1672
23.713,355.69,1672
23.715,355.72,1672
23.717,355.75,1671
23.719,355.78,1671
23.721,355.81,1671
23.723,355.84,1670
23.725,355.87,1670
23.727,355.90,1669
23.729,355.93,1669
23.730,355.96,1668
23.732,355.99,1668
23.734,356.02,1668
23.736,356.04,1667
23.738,356.07,1667
23.740,356.10,1666
23.742,356.13,1666
23.744,356.16,1665
23.746,356.19,1665
23.748,356.22,1664
23.750,356.25,1664
23.752,356.28,1663
23.754,356.31,1663
23.756,356.34,1662
23.758,356.37,1662
23.760,356.40,1662
23.762,356.43,1661
23.764,356.46,1661
23.766,356.48,1660
23.768,356.51,1659
23.770,356.54,1659
23.771,356.57,1658
23.773,356.60,1658
23.775,356.63,1657
23.777,356.66,1657
23.779,356.69,1656
23.781,356.72,1656
23.783,356.75,1655
23.785,356.78,1655
23.787,356.81,1654
23.789,356.84,1653
23.791,356.87,1653
23.793,356.89,1652
23.795,356.92,1652
23.797,356.95,1651
23.799,356.98,1651
23.801,357.01,1650
23.803,357.04,1649
23.805,357.07,1649
23.807,357.10,1648
23.809,357.13,1647
23.811,357.16,1647
23.813,357.19,1646
23.814,357.22,1646
23.816,357.25,1645
23.818,357.28,1644
23.820,357.30,1644
23.822,357.33,1643
23.824,357.36,1642
23.826,357.39,1642
23.828,357.42,1641
23.830,357.45,1640
23.832,357.48,1639
23.834,357.51,1639
23.836,357.54,1638
23.838,357.57,1637
23.840,357.60,1637
23.842,357.63,1636
23.844,357.66,1635
23.846,357.69,1635
23.848,357.71,1634
23.850,357.74,1633
23.852,357.77,1632
23.854,357.80,1632
23.855,357.83,1631
23.857,357.86,1630
23.859,357.89,1629
23.861,357.92,1629
23.863,357.95,1628
23.865,357.98,1627
23.867,358.01,1626
23.869,358.04,1625
23.871,358.07,1625
23.873,358.10,1624
23.875,358.13,1623
23.877,358.15,1622
23.879,358.18,1621
23.881,358.21,1621
23.883,358.24,1620
23.885,358.27,1619
23.887,358.30,1618
23.889,358.33,1617
23.891,358.36,1616
23.893,358.39,1616
23.895,358.42,1615
23.896,358.45,1614
23.898,358.48,1613
23.900,358.51,1612
23.902,358.54,1611
23.904,358.56,1610
23.906,358.59,1610
23.908,358.62,1609
23.910,358.65,1608
